timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, -1, -9, -65,-124,1166,514,12,225,129
3, -6, -14, -65,-124,1166,514,12,225,129
6, -11, -20, -62,-124,1166,514,12,225,129
9, -19, -21, -60,-124,1166,514,12,225,129
12, -23, -11, -64,-124,1166,514,12,225,129
15, -14, 2, -74,-124,1166,514,12,225,129
18, -3, 14, -78,-124,1166,514,12,225,129
21, 1, 28, -71,-124,1166,514,12,225,129
24, -1, 33, -61,-124,1166,514,12,225,129
27, -4, 33, -52,-133,1163,514,3,222,129
30, -2, 38, -51,-133,1163,514,3,222,129
