timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, 4, 42, -54,-169,991,514,-33,50,129
3, -2, 45, -51,-169,991,514,-33,50,129
6, -8, 52, -43,-169,991,514,-33,50,129
9, -22, 27, -69,-169,991,514,-33,50,129
12, -21, 13, -81,-169,991,514,-33,50,129
15, -9, 9, -79,-169,991,514,-33,50,129
18, 3, 17, -70,-169,991,514,-33,50,129
21, 7, 28, -60,-169,991,514,-33,50,129
24, 9, 34, -56,-169,991,514,-33,50,129
27, 9, 35, -55,-161,980,514,-25,39,129
