timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, 2, 70, -26,-166,996,514,-30,55,129
3, 0, 75, -22,-166,996,514,-30,55,129
6, -5, 82, -10,-166,996,514,-30,55,129
9, -14, 82, -4,-166,996,514,-30,55,129
12, -30, 72, -9,-166,996,514,-30,55,129
15, -30, 41, -34,-166,996,514,-30,55,129
18, -20, 9, -67,-166,996,514,-30,55,129
21, -17, 0, -83,-166,996,514,-30,55,129
24, -8, 4, -77,-158,989,514,-22,48,129
27, -2, 13, -68,-158,989,514,-22,48,129
30, 2, 21, -63,-158,989,514,-22,48,129
