timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, -12, 48, -63,-76,828,514,60,-113,129
3, -35, 36, -59,-76,828,514,60,-113,129
6, -54, 8, -62,-76,828,514,60,-113,129
9, -61, -23, -69,-76,828,514,60,-113,129
12, -49, -48, -68,-76,828,514,60,-113,129
15, -29, -53, -63,-76,828,514,60,-113,129
18, -15, -38, -64,-76,828,514,60,-113,129
21, -8, -21, -68,-76,828,514,60,-113,129
24, -5, -11, -68,-76,828,514,60,-113,129
27, -2, -9, -65,-80,827,514,56,-114,129
30, 1, -10, -65,-80,827,514,56,-114,129
