timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, -43, -71, -27,-7,1041,514,129,100,129
3, -54, -69, -33,-7,1041,514,129,100,129
6, -69, -61, -39,-7,1041,514,129,100,129
9, -67, -25, -52,-7,1041,514,129,100,129
12, -44, 9, -67,-7,1041,514,129,100,129
15, -24, 5, -71,-7,1041,514,129,100,129
18, -9, -8, -67,-7,1041,514,129,100,129
21, -1, -18, -63,-7,1041,514,129,100,129
24, 2, -26, -61,-14,1038,514,122,97,129
27, 3, -29, -58,-14,1038,514,122,97,129
