timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, 3, 48, -54,-127,877,514,9,-64,129
3, -41, 66, -45,-127,877,514,9,-64,129
6, -60, 32, -60,-127,877,514,9,-64,129
9, -54, -19, -79,-127,877,514,9,-64,129
12, -39, -35, -84,-127,877,514,9,-64,129
15, -17, -25, -74,-127,877,514,9,-64,129
18, -3, -6, -66,-127,877,514,9,-64,129
21, 2, 6, -65,-127,877,514,9,-64,129
24, 4, 8, -67,-127,877,514,9,-64,129
27, 5, 7, -67,-127,877,514,9,-64,129
