timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, 7, 23, -60,-126,1181,514,10,240,129
3, -2, 18, -60,-126,1181,514,10,240,129
6, -11, 14, -60,-126,1181,514,10,240,129
9, -13, 15, -67,-126,1181,514,10,240,129
12, -3, 19, -73,-126,1181,514,10,240,129
15, 16, 25, -68,-126,1181,514,10,240,129
18, 28, 36, -57,-126,1181,514,10,240,129
21, 26, 40, -47,-126,1181,514,10,240,129
24, 17, 37, -42,-120,1192,514,16,251,129
27, 5, 37, -41,-120,1192,514,16,251,129
