timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, -1, 68, -24,-147,925,514,-11,-16,129
3, 0, 73, -20,-147,925,514,-11,-16,129
6, -1, 84, -16,-147,925,514,-11,-16,129
9, -11, 84, -10,-147,925,514,-11,-16,129
12, -25, 70, -11,-147,925,514,-11,-16,129
15, -31, 45, -25,-147,925,514,-11,-16,129
18, -29, 14, -49,-147,925,514,-11,-16,129
21, -24, -7, -69,-147,925,514,-11,-16,129
24, -14, -10, -76,-145,925,514,-9,-16,129
27, -3, -3, -74,-145,925,514,-9,-16,129
30, 2, 7, -71,-145,925,514,-9,-16,129
