timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, 1, 46, -57,-142,961,514,-6,20,129
3, -7, 48, -56,-142,961,514,-6,20,129
6, -21, 52, -45,-142,961,514,-6,20,129
9, -28, 40, -50,-142,961,514,-6,20,129
12, -28, 22, -70,-142,961,514,-6,20,129
15, -27, 13, -79,-142,961,514,-6,20,129
18, -17, 7, -79,-142,961,514,-6,20,129
21, -4, 13, -71,-142,961,514,-6,20,129
24, 1, 21, -64,-137,955,514,-1,14,129
27, 2, 25, -60,-137,955,514,-1,14,129
30, 3, 24, -60,-137,955,514,-1,14,129
