timestamp, x, y, z, mx, my, mz, mdx, mdy, mdz
0, -36, -67, -31,-48,1039,514,88,98,129
3, -36, -59, -36,-48,1039,514,88,98,129
6, -37, -53, -44,-48,1039,514,88,98,129
9, -45, -42, -52,-48,1039,514,88,98,129
12, -39, -24, -60,-48,1039,514,88,98,129
15, -16, -23, -65,-48,1039,514,88,98,129
18, -2, -31, -64,-48,1039,514,88,98,129
21, 3, -30, -60,-48,1039,514,88,98,129
24, 5, -30, -58,-45,1037,514,91,96,129
27, 6, -32, -56,-45,1037,514,91,96,129
